Speaker,Gen,Mode,Vowel,Long,Duration,F0,F1,F2
5,M,Neutral,e,Short,0.21,129,475,2067
5,M,Neutral,i,Long,0.18,131,333,2169
5,M,Neutral,i,Long,0.17,126,332,2112
5,M,Neutral,i,Long,0.2,131,365,2056
5,M,Neutral,i,Long,0.17,130,330,2194
5,M,Neutral,i,Long,0.14,,300,2232
5,M,Neutral,i,Long,0.13,,291,2189
5,M,Neutral,i,Long,0.13,,333,2220
5,M,Neutral,i,Long,0.15,,318,2411
5,M,Neutral,i,Long,0.13,,286,1983
5,M,Neutral,i,Long,0.16,130,335,2210
5,M,Neutral,i,Long,0.16,129,337,2543
5,M,Neutral,i,Long,0.19,126,305,2240
5,M,Neutral,i,Short,0.08,137,433,1987
5,M,Neutral,i,Short,0.07,134,453,2128
5,M,Neutral,i,Short,0.13,131,487,1710
5,M,Neutral,i,Short,0.19,140,361,
5,M,Neutral,i,Short,0.19,138,409,2068
5,M,Neutral,i,Short,0.2,138,387,2160
5,M,Neutral,i,Short,0.13,138,427,2300
5,M,Neutral,i,Short,0.11,138,426,2266
5,M,Neutral,i,Short,0.14,136,381,2237
5,M,Neutral,i,Short,0.11,135,289,2213
5,M,Neutral,i,Short,0.09,135,289,2240
5,M,Neutral,i,Short,0.14,134,318,2170
5,M,Neutral,ɔ,Long,0.2,140,752,787
5,M,Neutral,ɔ,Long,0.22,140,598,947
5,M,Neutral,ɔ,Long,0.16,138,620,909
5,M,Neutral,ɔ,Long,0.19,135,644,1014
5,M,Neutral,ɔ,Long,0.17,133,780,846
5,M,Neutral,ɔ,Long,0.17,134,570,1108
5,M,Neutral,ɔ,Long,0.15,132,713,1096
5,M,Neutral,ɔ,Long,0.15,129,778,1343
5,M,Neutral,ɔ,Long,0.18,127,828,1157
5,M,Neutral,ɔ,Long,0.14,131,820,919
5,M,Neutral,ɔ,Long,0.12,125,863,944
5,M,Neutral,ɔ,Long,0.13,129,826,829
5,M,Neutral,ɔ,Short,0.11,129,750,857
5,M,Neutral,ɔ,Short,0.14,125,678,808
5,M,Neutral,ɔ,Short,0.17,125,686,861
5,M,Neutral,ɔ,Short,0.15,130,665,873
5,M,Neutral,ɔ,Short,0.11,122,652,736
5,M,Neutral,ɔ,Short,0.15,124,677,695
5,M,Neutral,ɔ,Short,0.14,129,670,794
5,M,Neutral,ɔ,Short,0.16,131,670,813
5,M,Neutral,ɔ,Short,0.18,128,676,705
5,M,Neutral,ɔ,Short,0.16,137,610,785
5,M,Neutral,ɔ,Short,0.16,131,544,746
5,M,Neutral,ɔ,Short,0.18,130,529,1036
5,M,Neutral,o,Long,0.21,131,513,827
5,M,Neutral,o,Long,0.13,131,519,719
5,M,Neutral,o,Long,0.13,134,525,621
5,M,Neutral,o,Long,0.22,152,644,956
5,M,Neutral,o,Long,0.22,140,608,910
5,M,Neutral,o,Long,0.22,139,604,927
5,M,Neutral,o,Long,0.18,138,558,1130
5,M,Neutral,o,Long,0.16,137,540,1092
5,M,Neutral,o,Long,0.14,133,589,1067
5,M,Neutral,o,Long,0.15,136,536,1217
5,M,Neutral,o,Long,0.13,133,558,1102
5,M,Neutral,o,Long,0.14,132,549,1239
5,M,Neutral,o,Short,0.16,137,529,1270
5,M,Neutral,o,Short,0.16,134,531,1522
5,M,Neutral,o,Short,0.12,135,481,1303
5,M,Neutral,o,Short,0.13,140,548,1306
5,M,Neutral,o,Short,0.17,136,543,1143
5,M,Neutral,o,Short,0.1,133,583,1034
5,M,Neutral,o,Short,0.16,137,570,850
5,M,Neutral,o,Short,0.13,134,510,892
5,M,Neutral,o,Short,0.17,135,537,822
5,M,Neutral,o,Short,0.15,138,557,923
5,M,Neutral,o,Short,0.15,137,590,738
5,M,Neutral,o,Short,0.2,134,554,894
5,M,Neutral,u,Long,0.16,140,514,890
5,M,Neutral,u,Long,0.15,137,522,901
5,M,Neutral,u,Long,0.15,134,505,820
5,M,Neutral,u,Long,0.15,137,491,823
5,M,Neutral,u,Long,0.14,138,466,850
5,M,Neutral,u,Long,0.14,134,455,901
5,M,Neutral,u,Long,0.15,137,430,780
5,M,Neutral,u,Long,0.13,134,335,805
5,M,Neutral,u,Long,0.16,133,448,720
5,M,Neutral,u,Long,0.17,130,396,646
5,M,Neutral,u,Long,0.14,131,396,774
5,M,Neutral,u,Long,0.15,127,432,892
5,M,Neutral,u,Short,0.14,134,365,846
5,M,Neutral,u,Short,0.15,138,427,515
5,M,Neutral,u,Short,0.16,132,473,892
5,M,Neutral,u,Short,0.11,139,480,802
5,M,Neutral,u,Short,0.1,134,516,802
5,M,Neutral,u,Short,0.09,133,507,802
5,M,Neutral,u,Short,0.14,138,460,693
5,M,Neutral,u,Short,0.14,134,524,856
5,M,Neutral,u,Short,0.13,132,503,677
5,M,Neutral,u,Short,0.11,134,377,732
5,M,Neutral,u,Short,0.13,129,453,757
5,M,Neutral,u,Short,0.13,130,444,659
5,M,Loud,a,Long,0.23,171,841,1301
5,M,Loud,a,Long,0.24,164,813,1318
5,M,Loud,a,Long,0.28,163,811,1314
5,M,Loud,a,Long,0.27,165,813,1261
5,M,Loud,a,Long,0.25,161,806,1275
5,M,Loud,a,Long,0.24,157,792,1224
5,M,Loud,a,Long,0.25,161,804,1299
5,M,Loud,a,Long,0.24,160,790,1295
5,M,Loud,a,Long,0.26,157,780,1273
5,M,Loud,a,Long,0.26,160,788,1259
5,M,Loud,a,Long,0.27,159,788,1261
5,M,Loud,a,Long,0.28,158,783,1254
5,M,Loud,a,Short,0.17,165,818,1279
5,M,Loud,a,Short,0.19,158,788,1269
5,M,Loud,a,Short,0.2,157,778,1249
5,M,Loud,a,Short,0.21,163,805,1337
5,M,Loud,a,Short,0.19,160,794,1331
5,M,Loud,a,Short,0.22,158,795,1334
5,M,Loud,a,Short,0.19,173,851,1385
5,M,Loud,a,Short,0.19,164,805,1330
5,M,Loud,a,Short,0.23,160,797,1305
5,M,Loud,a,Short,0.23,171,848,1423
5,M,Loud,a,Short,0.19,163,823,1457
5,M,Loud,a,Short,0.21,162,806,1339
5,M,Loud,ɛ,Long,0.29,169,755,1817
5,M,Loud,ɛ,Long,0.26,169,669,1863
5,M,Loud,ɛ,Long,0.28,169,727,1835
5,M,Loud,ɛ,Long,0.15,171,706,1757
5,M,Loud,ɛ,Long,0.15,167,664,1722
5,M,Loud,ɛ,Long,0.18,168,725,1709
5,M,Loud,ɛ,Long,0.17,177,666,1772
5,M,Loud,ɛ,Long,0.16,172,689,1679
5,M,Loud,ɛ,Long,0.21,172,678,1728
5,M,Loud,ɛ,Long,0.17,168,679,1823
5,M,Loud,ɛ,Long,0.17,169,648,1849
5,M,Loud,ɛ,Long,0.19,171,687,1803
5,M,Loud,ɛ,Short,0.18,172,649,1875
5,M,Loud,ɛ,Short,0.17,171,657,1791
5,M,Loud,ɛ,Short,0.2,170,681,1828
5,M,Loud,ɛ,Short,0.16,177,673,1865
5,M,Loud,ɛ,Short,0.18,172,662,1756
5,M,Loud,ɛ,Short,0.21,172,668,1757
5,M,Loud,ɛ,Short,0.15,180,719,1876
5,M,Loud,ɛ,Short,0.17,174,729,1753
5,M,Loud,ɛ,Short,0.17,173,710,1768
5,M,Loud,ɛ,Short,0.2,180,643,1776
5,M,Loud,ɛ,Short,0.17,174,649,1746
5,M,Loud,ɛ,Short,0.21,174,681,1739
5,M,Loud,e,Long,0.23,172,481,2139
5,M,Loud,e,Long,0.18,176,532,2045
5,M,Loud,e,Long,0.2,175,528,2005
5,M,Loud,e,Long,0.19,171,471,2066
5,M,Loud,e,Long,0.18,172,497,2089
5,M,Loud,e,Long,0.16,174,493,2096
5,M,Loud,e,Long,0.19,169,414,2160
5,M,Loud,e,Long,0.16,174,498,2087
5,M,Loud,e,Long,0.17,172,480,2084
5,M,Loud,e,Long,0.16,169,493,2231
5,M,Loud,e,Long,0.19,172,513,2189
5,M,Loud,e,Long,0.16,174,526,2145
5,M,Loud,e,Short,0.15,172,500,2251
5,M,Loud,e,Short,0.13,164,481,2386
5,M,Loud,e,Short,0.16,160,484,2258
5,M,Loud,e,Short,0.16,183,530,2044
5,M,Loud,e,Short,0.16,181,519,2094
5,M,Loud,e,Short,0.19,175,479,2074
5,M,Loud,e,Short,0.18,182,463,2094
5,M,Loud,e,Short,0.19,180,528,2137
5,M,Loud,e,Short,0.19,179,513,2064
5,M,Loud,e,Short,0.18,176,503,2172
5,M,Loud,e,Short,0.17,181,537,2143
5,M,Loud,e,Short,0.16,177,531,2113
5,M,Loud,i,Long,0.26,175,391,2208
5,M,Loud,i,Long,0.27,177,391,2165
5,M,Loud,i,Long,0.28,174,373,2125
5,M,Loud,i,Long,0.2,172,351,2231
5,M,Loud,i,Long,0.17,171,351,2205
5,M,Loud,i,Long,0.2,171,363,2177
5,M,Loud,i,Long,0.19,168,347,2292
5,M,Loud,i,Long,0.17,170,363,2268
5,M,Loud,i,Long,0.18,175,369,2276
5,M,Loud,i,Long,0.23,179,361,2227
5,M,Loud,i,Long,0.22,175,355,2237
5,M,Loud,i,Long,0.22,175,358,2231
5,M,Loud,i,Short,0.12,171,404,2404
5,M,Loud,i,Short,0.08,175,505,2441
5,M,Loud,i,Short,0.13,175,519,2391
5,M,Loud,i,Short,0.27,176,359,2355
5,M,Loud,i,Short,0.24,175,446,2421
5,M,Loud,i,Short,0.3,185,384,2377
5,M,Loud,i,Short,0.19,180,372,2271
5,M,Loud,i,Short,0.17,186,528,2316
5,M,Loud,i,Short,0.19,178,360,2260
5,M,Loud,i,Short,0.18,174,355,2240
5,M,Loud,i,Short,0.16,177,365,2222
5,M,Loud,i,Short,0.16,180,377,2250
5,M,Loud,ɔ,Long,0.25,175,604,955
5,M,Loud,ɔ,Long,0.23,174,652,950
5,M,Loud,ɔ,Long,0.24,177,644,948
5,M,Loud,ɔ,Long,0.19,174,697,1076
5,M,Loud,ɔ,Long,0.2,179,667,1040
5,M,Loud,ɔ,Long,0.22,172,712,1106
5,M,Loud,ɔ,Long,0.3,174,767,1092
5,M,Loud,ɔ,Long,0.24,174,728,1080
5,M,Loud,ɔ,Long,0.32,175,722,1078
5,M,Loud,ɔ,Long,0.18,177,713,1118
5,M,Loud,ɔ,Long,0.14,181,714,1157
5,M,Loud,ɔ,Long,0.2,175,705,1074
5,M,Loud,ɔ,Short,0.18,175,669,1028
5,M,Loud,ɔ,Short,0.2,173,719,783
5,M,Loud,ɔ,Short,0.19,174,667,999
5,M,Loud,ɔ,Short,0.2,174,672,961
5,M,Loud,ɔ,Short,0.2,176,731,871
5,M,Loud,ɔ,Short,0.22,174,728,827
5,M,Loud,ɔ,Short,0.17,172,716,918
5,M,Loud,ɔ,Short,0.19,171,727,944
5,M,Loud,ɔ,Short,0.22,175,750,998
5,M,Loud,ɔ,Short,0.19,179,554,891
5,M,Loud,ɔ,Short,0.19,177,577,904
5,M,Loud,ɔ,Short,0.23,175,557,905
5,M,Loud,o,Long,0.21,174,529,901
5,M,Loud,o,Long,0.18,174,532,886
5,M,Loud,o,Long,0.2,177,533,900
5,M,Loud,o,Long,0.3,175,651,963
5,M,Loud,o,Long,0.3,173,730,768
5,M,Loud,o,Long,0.33,175,664,928
5,M,Loud,o,Long,0.19,170,613,846
5,M,Loud,o,Long,0.18,174,593,883
5,M,Loud,o,Long,0.19,177,665,899
5,M,Loud,o,Long,0.13,173,599,892
5,M,Loud,o,Long,0.19,173,608,874
5,M,Loud,o,Long,0.21,177,610,905
5,M,Loud,o,Short,0.18,183,555,1002
5,M,Loud,o,Short,0.18,179,544,1095
5,M,Loud,o,Short,0.17,180,546,890
5,M,Loud,o,Short,0.13,184,572,807
5,M,Loud,o,Short,0.14,176,551,901
5,M,Loud,o,Short,0.16,176,548,908
5,M,Loud,o,Short,0.17,181,567,839
5,M,Loud,o,Short,0.17,179,586,875
5,M,Loud,o,Short,0.16,181,576,897
5,M,Loud,o,Short,0.19,188,573,810
5,M,Loud,o,Short,0.19,184,558,919
5,M,Loud,o,Short,0.21,185,567,800
5,M,Loud,u,Long,0.19,183,531,450
5,M,Loud,u,Long,0.19,180,513,510
5,M,Loud,u,Long,0.19,179,508,512
5,M,Loud,u,Long,0.23,184,401,499
5,M,Loud,u,Long,0.15,179,489,512
5,M,Loud,u,Long,0.14,181,538,500
5,M,Loud,u,Long,0.21,177,478,450
5,M,Loud,u,Long,0.18,175,431,526
5,M,Loud,u,Long,0.17,175,448,425
5,M,Loud,u,Long,0.17,183,442,958
5,M,Loud,u,Long,0.16,179,401,512
5,M,Loud,u,Long,0.15,182,490,513
5,M,Loud,u,Short,0.16,184,414,512
5,M,Loud,u,Short,0.17,183,391,494
5,M,Loud,u,Short,0.15,183,442,579
5,M,Loud,u,Short,0.16,180,497,2216
5,M,Loud,u,Short,0.15,186,543,450
5,M,Loud,u,Short,0.16,184,546,650
5,M,Loud,u,Short,0.16,193,479,700
5,M,Loud,u,Short,0.11,184,550,680
5,M,Loud,u,Short,0.15,185,539,650
5,M,Loud,u,Short,0.17,185,416,713
5,M,Loud,u,Short,0.16,184,565,650
5,M,Loud,u,Short,0.1,182,432,695
6,F,Soft,a,Long,0.17,183,873,1390
6,F,Soft,a,Long,0.17,171,791,1306
6,F,Soft,a,Long,0.15,155,827,1336
6,F,Soft,a,Long,0.18,184,846,1295
6,F,Soft,a,Long,0.17,174,796,1279
6,F,Soft,a,Long,0.18,162,789,1216
6,F,Soft,a,Long,0.16,175,752,1202
6,F,Soft,a,Long,0.16,173,808,1296
6,F,Soft,a,Long,0.13,165,765,1273
6,F,Soft,a,Long,0.13,182,809,1229
6,F,Soft,a,Long,0.13,176,773,1203
6,F,Soft,a,Long,0.13,160,767,1254
6,F,Soft,a,Short,0.09,185,874,1259
6,F,Soft,a,Short,0.1,176,791,1220
6,F,Soft,a,Short,0.1,164,745,1233
6,F,Soft,a,Short,0.13,189,862,1483
6,F,Soft,a,Short,0.14,173,785,1450
6,F,Soft,a,Short,0.1,167,857,1459
6,F,Soft,a,Short,0.12,191,907,1469
6,F,Soft,a,Short,0.12,178,864,1385
6,F,Soft,a,Short,0.09,163,787,1391
6,F,Soft,a,Short,0.13,180,883,1432
6,F,Soft,a,Short,0.11,180,854,1274
6,F,Soft,a,Short,0.13,170,806,1387
6,F,Soft,ɛ,Long,0.2,179,739,2077
6,F,Soft,ɛ,Long,0.2,182,739,1915
6,F,Soft,ɛ,Long,0.2,167,503,830
6,F,Soft,ɛ,Long,0.12,179,719,1909
6,F,Soft,ɛ,Long,0.12,170,682,1826
6,F,Soft,ɛ,Long,0.13,161,676,1891
6,F,Soft,ɛ,Long,0.11,184,699,1767
6,F,Soft,ɛ,Long,0.11,178,730,1718
6,F,Soft,ɛ,Long,0.12,163,663,1751
6,F,Soft,ɛ,Long,0.12,177,714,1857
6,F,Soft,ɛ,Long,0.14,164,640,1889
6,F,Soft,ɛ,Long,0.13,158,653,1834
6,F,Soft,ɛ,Short,0.16,185,707,1839
6,F,Soft,ɛ,Short,0.15,167,681,1797
6,F,Soft,ɛ,Short,0.16,161,663,1760
6,F,Soft,ɛ,Short,0.09,186,753,1875
6,F,Soft,ɛ,Short,0.08,173,710,1679
6,F,Soft,ɛ,Short,0.1,158,652,1760
6,F,Soft,ɛ,Short,0.09,182,747,1525
6,F,Soft,ɛ,Short,0.13,173,748,1743
6,F,Soft,ɛ,Short,0.12,160,741,1828
6,F,Soft,ɛ,Short,0.13,182,721,1813
6,F,Soft,ɛ,Short,0.12,169,685,1738
6,F,Soft,ɛ,Short,0.12,166,687,1676
6,F,Soft,e,Long,0.16,182,488,2279
6,F,Soft,e,Long,0.12,177,553,2142
6,F,Soft,e,Long,0.16,174,497,2348
6,F,Soft,e,Long,0.19,187,436,2307
6,F,Soft,e,Long,0.2,169,468,2287
6,F,Soft,e,Long,0.18,154,476,2265
6,F,Soft,e,Long,0.21,182,409,2008
6,F,Soft,e,Long,0.2,169,483,2301
6,F,Soft,e,Long,0.21,153,448,2326
6,F,Soft,e,Long,0.19,177,701,2521
6,F,Soft,e,Long,0.18,170,381,1446
6,F,Soft,e,Long,0.17,154,491,2316
6,F,Soft,e,Short,0.1,185,467,1164
6,F,Soft,e,Short,0.1,171,554,
6,F,Soft,e,Short,0.09,157,523,2379
6,F,Soft,e,Short,0.13,178,420,2242
6,F,Soft,e,Short,0.11,168,372,2261
6,F,Soft,e,Short,0.11,163,473,2179
6,F,Soft,e,Short,0.12,196,428,
6,F,Soft,e,Short,0.13,170,468,2334
6,F,Soft,e,Short,0.13,163,494,
6,F,Soft,e,Short,0.14,187,517,2445
6,F,Soft,e,Short,0.11,179,504,2555
6,F,Soft,e,Short,0.13,169,421,
6,F,Soft,i,Long,0.16,198,303,
6,F,Soft,i,Long,0.15,177,327,
6,F,Soft,i,Long,0.16,170,332,
6,F,Soft,i,Long,0.2,203,300,
6,F,Soft,i,Long,0.19,188,327,
6,F,Soft,i,Long,0.13,169,339,2294
6,F,Soft,i,Long,0.11,195,355,
6,F,Soft,i,Long,0.13,185,323,
6,F,Soft,i,Long,0.13,172,363,
6,F,Soft,i,Long,0.15,191,315,
6,F,Soft,i,Long,0.16,184,327,2414
6,F,Soft,i,Long,0.15,169,335,2400
6,F,Soft,i,Short,0.15,196,464,2573
6,F,Soft,i,Short,0.15,187,510,2417
6,F,Soft,i,Short,0.15,174,542,2376
6,F,Soft,i,Short,0.15,196,339,652
6,F,Soft,i,Short,0.17,188,358,2573
6,F,Soft,i,Short,0.12,180,340,2542
6,F,Soft,i,Short,0.12,202,339,2595
6,F,Soft,i,Short,0.1,184,354,2579
6,F,Soft,i,Short,0.1,178,394,2527
6,F,Soft,i,Short,0.1,198,275,2414
6,F,Soft,i,Short,0.07,182,304,2377
6,F,Soft,i,Short,0.07,188,670,2543
6,F,Soft,ɔ,Long,0.15,194,647,865
6,F,Soft,ɔ,Long,0.19,179,550,1004
6,F,Soft,ɔ,Long,0.1,171,491,944
6,F,Soft,ɔ,Long,0.16,187,675,965
6,F,Soft,ɔ,Long,0.15,183,530,887
6,F,Soft,ɔ,Long,0.11,164,571,983
6,F,Soft,ɔ,Long,0.16,187,492,949
6,F,Soft,ɔ,Long,0.21,179,877,1022
6,F,Soft,ɔ,Long,0.16,161,623,922
6,F,Soft,ɔ,Long,0.14,192,738,918
6,F,Soft,ɔ,Long,0.11,179,735,1056
6,F,Soft,ɔ,Long,0.11,166,553,957
6,F,Soft,ɔ,Short,0.1,186,693,1022
6,F,Soft,ɔ,Short,0.12,178,634,1003
6,F,Soft,ɔ,Short,0.11,169,506,912
6,F,Soft,ɔ,Short,0.12,189,642,997
6,F,Soft,ɔ,Short,0.11,180,647,1015
6,F,Soft,ɔ,Short,0.1,167,623,993
6,F,Soft,ɔ,Short,0.11,187,612,981
6,F,Soft,ɔ,Short,0.11,177,541,960
6,F,Soft,ɔ,Short,0.12,169,598,976
6,F,Soft,ɔ,Short,0.12,184,746,1035
6,F,Soft,ɔ,Short,0.13,177,541,918
6,F,Soft,ɔ,Short,0.13,166,580,954
6,F,Soft,o,Long,0.15,192,441,832
6,F,Soft,o,Long,0.12,178,400,857
6,F,Soft,o,Long,0.15,171,374,836
6,F,Soft,o,Long,0.18,202,455,848
6,F,Soft,o,Long,0.16,187,360,786
6,F,Soft,o,Long,0.07,200,629,989
6,F,Soft,o,Long,0.09,176,500,1019
6,F,Soft,o,Long,0.09,165,444,910
6,F,Soft,o,Long,0.07,195,534,1168
6,F,Soft,o,Long,0.07,177,677,1267
6,F,Soft,o,Long,0.07,173,597,798
6,F,Soft,o,Long,0.09,185,387,847
6,F,Soft,o,Short,0.11,179,663,1165
6,F,Soft,o,Short,0.08,167,623,800
6,F,Soft,o,Short,0.09,184,459,1011
6,F,Soft,o,Short,0.08,178,400,714
6,F,Soft,o,Short,0.09,170,605,1000
6,F,Soft,o,Short,0.11,190,441,948
6,F,Soft,o,Short,0.1,181,437,1028
6,F,Soft,o,Short,0.13,168,469,986
6,F,Soft,o,Short,0.14,189,438,925
6,F,Soft,o,Short,0.15,179,389,919
6,F,Soft,o,Short,0.16,166,465,947
6,F,Soft,o,Short,0.12,170,440,950
6,F,Soft,u,Long,0.1,189,321,981
6,F,Soft,u,Long,0.07,180,518,1579
6,F,Soft,u,Long,0.11,169,338,900
6,F,Soft,u,Long,0.14,191,329,719
6,F,Soft,u,Long,0.15,193,375,726
6,F,Soft,u,Long,0.15,181,388,720
6,F,Soft,u,Long,0.13,204,336,756
6,F,Soft,u,Long,0.12,183,340,719
6,F,Soft,u,Long,0.11,177,357,834
6,F,Soft,u,Long,0.1,194,325,874
6,F,Soft,u,Long,0.14,182,322,865
6,F,Soft,u,Long,0.13,168,382,900
6,F,Soft,u,Short,0.08,186,352,800
6,F,Soft,u,Short,0.08,183,363,120
6,F,Soft,u,Short,0.07,182,399,971
6,F,Soft,u,Short,0.04,202,281,1062
6,F,Soft,u,Short,0.11,177,518,980
6,F,Soft,u,Short,0.1,194,338,900
6,F,Soft,u,Short,0.14,182,329,719
6,F,Soft,u,Short,0.13,168,375,726
6,F,Soft,u,Short,0.08,186,388,720
6,F,Soft,u,Short,0.08,183,336,756
6,F,Soft,u,Short,0.07,182,340,719
6,F,Soft,u,Short,0.04,202,345,720
6,F,Neutral,a,Long,0.17,188,916,1418
6,F,Neutral,a,Long,0.15,172,857,1284
6,F,Neutral,a,Long,0.16,163,867,1212
6,F,Neutral,a,Long,0.17,194,938,1320
6,F,Neutral,a,Long,0.15,169,890,1276
6,F,Neutral,a,Long,0.17,167,862,1239
6,F,Neutral,a,Long,0.16,186,915,1268
6,F,Neutral,a,Long,0.16,178,893,1273
6,F,Neutral,a,Long,0.14,165,818,1181
6,F,Neutral,a,Long,0.21,185,926,1289
6,F,Neutral,a,Long,0.21,176,879,1251
6,F,Neutral,a,Long,0.21,159,924,1341
6,F,Neutral,a,Short,0.12,182,903,1292
6,F,Neutral,a,Short,0.08,184,903,1240
6,F,Neutral,a,Short,0.13,165,846,1219
6,F,Neutral,a,Short,0.13,188,951,1332
6,F,Neutral,a,Short,0.12,176,886,1356
6,F,Neutral,a,Short,0.17,169,865,1267
6,F,Neutral,a,Short,0.1,182,916,1427
6,F,Neutral,a,Short,0.1,167,845,1280
6,F,Neutral,a,Short,0.13,163,860,1318
6,F,Neutral,a,Short,0.15,188,965,1361
6,F,Neutral,a,Short,0.15,177,889,1314
6,F,Neutral,a,Short,0.1,177,845,1427
6,F,Neutral,ɛ,Long,0.19,189,759,1498
6,F,Neutral,ɛ,Long,0.19,181,727,1978
6,F,Neutral,ɛ,Long,0.18,171,702,1998
6,F,Neutral,ɛ,Long,0.1,186,743,1551
6,F,Neutral,ɛ,Long,0.08,178,745,1879
6,F,Neutral,ɛ,Long,0.1,160,709,1653
6,F,Neutral,ɛ,Long,0.13,188,750,1849
6,F,Neutral,ɛ,Long,0.1,177,731,1829
6,F,Neutral,ɛ,Long,0.11,165,697,1784
6,F,Neutral,ɛ,Long,0.09,188,759,1834
6,F,Neutral,ɛ,Long,0.09,177,716,1818
6,F,Neutral,ɛ,Long,0.08,161,659,1897
6,F,Neutral,ɛ,Short,0.08,205,719,1800
6,F,Neutral,ɛ,Short,0.12,181,736,1688
6,F,Neutral,ɛ,Short,0.15,158,684,1767
6,F,Neutral,ɛ,Short,0.1,200,799,1946
6,F,Neutral,ɛ,Short,0.1,177,719,1877
6,F,Neutral,ɛ,Short,0.09,165,719,1797
6,F,Neutral,ɛ,Short,0.1,196,797,1847
6,F,Neutral,ɛ,Short,0.09,169,842,1697
6,F,Neutral,ɛ,Short,0.1,159,805,1746
6,F,Neutral,ɛ,Short,0.09,190,751,1700
6,F,Neutral,ɛ,Short,0.09,183,741,1649
6,F,Neutral,ɛ,Short,0.1,164,719,1651
6,F,Neutral,e,Long,0.11,211,437,2287
6,F,Neutral,e,Long,0.1,190,460,2265
6,F,Neutral,e,Long,0.1,168,460,1315
6,F,Neutral,e,Long,0.13,208,448,2302
6,F,Neutral,e,Long,0.11,188,387,2338
6,F,Neutral,e,Long,0.1,170,390,2367
6,F,Neutral,e,Long,0.12,197,410,2359
6,F,Neutral,e,Long,0.12,181,380,2243
6,F,Neutral,e,Long,0.14,173,396,2272
6,F,Neutral,e,Long,0.14,198,517,2491
6,F,Neutral,e,Long,0.11,184,601,2433
6,F,Neutral,e,Long,0.12,171,727,2503
6,F,Neutral,e,Short,0.11,207,490,2254
6,F,Neutral,e,Short,0.1,192,486,2329
6,F,Neutral,e,Short,0.12,177,763,2490
6,F,Neutral,e,Short,0.12,223,499,2446
6,F,Neutral,e,Short,0.11,187,430,2286
6,F,Neutral,e,Short,0.11,168,492,2350
6,F,Neutral,e,Short,0.12,207,480,2445
6,F,Neutral,e,Short,0.13,188,439,2385
6,F,Neutral,e,Short,0.13,169,469,2378
6,F,Neutral,e,Short,0.13,207,430,2444
6,F,Neutral,e,Short,0.11,192,430,2033
6,F,Neutral,e,Short,0.14,171,362,2444
6,F,Neutral,i,Long,0.2,231,405,2643
6,F,Neutral,i,Long,0.19,209,368,2517
6,F,Neutral,i,Long,0.17,183,357,2559
6,F,Neutral,i,Long,0.15,221,355,2602
6,F,Neutral,i,Long,0.1,198,336,2515
6,F,Neutral,i,Long,0.11,179,349,2479
6,F,Neutral,i,Long,0.13,217,325,1758
6,F,Neutral,i,Long,0.11,198,369,940
6,F,Neutral,i,Long,0.11,176,355,1770
6,F,Neutral,i,Long,0.1,215,308,
6,F,Neutral,i,Long,0.11,192,347,2493
6,F,Neutral,i,Long,0.11,173,348,2413
6,F,Neutral,i,Short,0.08,222,482,2368
6,F,Neutral,i,Short,0.06,198,447,1599
6,F,Neutral,i,Short,0.08,171,534,2254
6,F,Neutral,i,Short,0.17,215,350,1249
6,F,Neutral,i,Short,0.14,192,339,
6,F,Neutral,i,Short,0.12,183,362,2540
6,F,Neutral,i,Short,0.11,226,453,863
6,F,Neutral,i,Short,0.08,203,403,
6,F,Neutral,i,Short,0.11,183,359,2280
6,F,Neutral,i,Short,0.11,210,384,
6,F,Neutral,i,Short,0.14,189,383,2376
6,F,Neutral,i,Short,0.08,178,358,
6,F,Neutral,ɔ,Long,0.15,224,838,1111
6,F,Neutral,ɔ,Long,0.09,186,726,991
6,F,Neutral,ɔ,Long,0.12,172,630,983
6,F,Neutral,ɔ,Long,0.16,206,864,1148
6,F,Neutral,ɔ,Long,0.13,188,805,1118
6,F,Neutral,ɔ,Long,0.14,162,866,1045
6,F,Neutral,ɔ,Long,0.15,196,799,1136
6,F,Neutral,ɔ,Long,0.14,196,831,1116
6,F,Neutral,ɔ,Long,0.15,167,847,1104
6,F,Neutral,ɔ,Long,0.08,221,1028,1209
6,F,Neutral,ɔ,Long,0.09,188,943,1193
6,F,Neutral,ɔ,Long,0.08,191,818,1174
6,F,Neutral,ɔ,Short,0.13,203,826,1155
6,F,Neutral,ɔ,Short,0.12,188,788,1100
6,F,Neutral,ɔ,Short,0.12,169,692,1037
6,F,Neutral,ɔ,Short,0.11,215,773,1080
6,F,Neutral,ɔ,Short,0.1,193,748,1054
6,F,Neutral,ɔ,Short,0.14,172,796,1013
6,F,Neutral,ɔ,Short,0.11,200,807,1010
6,F,Neutral,ɔ,Short,0.11,185,839,1048
6,F,Neutral,ɔ,Short,0.12,174,743,1002
6,F,Neutral,ɔ,Short,0.15,202,894,1069
6,F,Neutral,ɔ,Short,0.13,191,810,1171
6,F,Neutral,ɔ,Short,0.13,175,808,1075
6,F,Neutral,o,Long,0.11,199,478,841
6,F,Neutral,o,Long,0.11,195,443,875
6,F,Neutral,o,Long,0.13,181,394,850
6,F,Neutral,o,Long,0.22,216,454,867
6,F,Neutral,o,Long,0.17,202,414,824
6,F,Neutral,o,Long,0.21,178,402,824
6,F,Neutral,o,Long,0.11,219,645,1378
